Code,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
002170,삼양통상,KOSPI,,50100,1,550,1.11,50200,50500,49650,2425,121682300,150300000000,3000000,STK,"가죽, 가방 및 유사제품 제조업","피혁원단,혁제운동화,혁제장갑,혁제스포츠용품 제조,상품중개,무역",1989-11-10,12월,"허남각, 허준홍 (2인 각자 대표이사)",http://www.samyangts.com,서울특별시
067990,도이치모터스,KOSDAQ,우량기업부,4975,1,215,4.52,4710,4975,4710,164413,806267180,150153211250,30181550,KSQ,자동차 판매업,수입자동차,2004-12-03,12월,권혁민,http://www.deutschmotors.com,서울특별시
215090,휴센텍,KOSDAQ,관리종목(소속부없음),1505,0,0,0.0,0,0,0,0,0,149972154360,99649272,KSQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",■ 회로카드조립체(프로세서보드용),2015-04-28,12월,이병경,http://www.hucentech.com/,경기도
464080,에스오에스랩,KOSDAQ,기술성장기업부,8480,1,630,8.03,7930,8560,7780,1682635,14034495480,149941918400,17681830,KSQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",산업용 및 차량용 라이다(LiDAR),2024-06-25,12월,정지성,http://soslab.co,광주광역시
417010,나노팀,KOSDAQ,벤처기업부,7590,1,1030,15.7,6560,7750,6560,938673,6872319550,149707649520,19724328,KSQ,일반 목적용 기계 제조업,전기차용 방열제품,2023-03-03,12월,최윤성,http://www.nanotim.co.kr,대전광역시
225530,보광산업,KOSDAQ,우량기업부,4115,1,820,24.89,3220,4160,3220,963039,3731420260,149533861605,36338727,KSQ,기타 비금속 광물제품 제조업,"콘크리트용 부순골재, 아스콘, 레미콘",2015-12-17,12월,김윤수,http://www.bokwangindustry.co.kr,대구광역시
027970,한국제지,KOSPI,,786,1,26,3.42,760,790,760,65240,50749531,149480094282,190178237,STK,"펄프, 종이 및 판지 제조업","백판지,마니라판지,지류,하수처리기계 제조/상하수도설비공사,수질오염방지시설공사",1996-07-03,12월,안재호,http://www.seha.co.kr,울산광역시
011330,유니켐,KOSPI,,1539,1,92,6.36,1447,1549,1436,67503,101338307,149278640013,96997167,STK,"가죽, 가방 및 유사제품 제조업","피혁 제조,도매,무역,부동산임대",1989-12-14,12월,"정재형,박지호,김진환",http://www.uni-chem.net,경기도
090710,휴림로봇,KOSDAQ,중견기업부,1360,1,79,6.17,1281,1368,1275,1436445,1921035201,149087504400,109623165,KSQ,특수 목적용 기계 제조업,제조업용로봇및서비스로봇,2006-12-05,12월,김봉관,http://www.dstrobot.com,충청남도
001750,한양증권,KOSPI,,11710,1,260,2.27,11450,11830,11450,57219,671287930,149051133140,12728534,STK,금융 지원 서비스업,증권업,1988-03-04,12월,임재택,http://www.hygood.co.kr,서울특별시
466100,클로봇,KOSDAQ,기술성장기업부,6060,1,360,6.32,5770,6100,5760,617234,3697296290,148804196880,24555148,KSQ,소프트웨어 개발 및 공급업,"로봇 소프트웨어(카멜레온, 크롬스)",2024-10-28,12월,김창구,http://clobot.co.kr,경기도
294570,쿠콘,KOSDAQ,벤처기업부,14510,1,710,5.14,13800,14580,13800,21087,301829150,148795479350,10254685,KSQ,소프트웨어 개발 및 공급업,"페이먼트서비스(65.2%), 데이터서비스(29.1%) 등",2021-04-28,12월,김종현,http://www.coocon.net,서울특별시
254490,미래반도체,KOSDAQ,중견기업부,10300,1,640,6.63,9620,10350,9620,47162,474363710,148711400000,14438000,KSQ,기타 전문 도매업,반도체,2023-01-27,12월,이정,http://www.miraisemi.co.kr/,서울특별시
012320,경동인베스트,KOSPI,,62800,1,3100,5.19,60000,63600,60000,14251,887093600,148523444400,2365023,STK,기타 금융업,지주회사,1997-03-07,12월,정승진,http://www.kdinvest.co.kr,경기도
036190,금화피에스시,KOSDAQ,우량기업부,24750,1,450,1.85,24600,24800,24400,1968,48537750,148500000000,6000000,KSQ,전기 및 통신 공사업,"설비,철물,전기,강구조물",2000-12-26,12월,"김성기,김경태(각자대표)",http://www.geumhwa.co.kr,서울특별시
474170,루미르,KOSDAQ,기술성장기업부,8350,1,640,8.3,7760,8410,7760,311452,2565246190,148026261600,17727696,KSQ,"항공기,우주선 및 부품 제조업","인공위성 시스템 및 전장품, 위성 영상 및 정보",2024-10-21,12월,남명용,http://www.lumir.space,경기도
288330,브릿지바이오테라퓨틱스,KOSDAQ,기술성장기업부,2930,1,270,10.15,2685,2975,2685,476047,1358874665,147706368900,50411730,KSQ,기초 의약물질 제조업,"펠리노-1 단백질 저해제, 오토택신 저해제",2019-12-20,12월,이정규,http://www.bridgebiorx.com,경기도
003547,대신증권2우B,KOSPI,,14750,1,350,2.43,14350,14790,14350,33668,495156890,147500000000,10000000,STK,,,,,,,
009580,무림P&P,KOSPI,,2360,3,0,0.0,2340,2455,2340,156526,371260165,147189244640,62368324,STK,"펄프, 종이 및 판지 제조업","표백화학펄프(B.K.P) 제조,목재가공,조림사업",1989-06-20,12월,이도균,http://www.moorimpnp.co.kr,울산광역시
070960,모나용평,KOSPI,,3055,1,155,5.34,2855,3110,2855,96162,290756195,147047332315,48133333,STK,일반 및 생활 숙박시설 운영업,"리조트 운영, 콘도 분양",2016-05-27,12월,"신달순, 임학운 공동대표",http://www.yongpyong.co.kr,강원특별자치도
007110,일신석재,KOSPI,,1892,1,138,7.87,1735,2085,1734,44117664,85422476795,146547906120,77456610,STK,"건축자재, 철물 및 난방장치 도매업","건축석 제조,도소매/석공예,석공사",1986-03-04,12월,공동대표이사 조용철 공동대표이사 이용재,http://www.ilshinstone.co.kr,서울특별시
225190,LK삼양,KOSDAQ,중견기업부,2885,1,130,4.72,2715,2925,2715,3065379,8750189570,146409249400,50748440,KSQ,사진장비 및 광학기기 제조업,디지털 카메라용 교환렌즈,2017-06-02,12월,"구본욱, 신승열 (각자 대표이사)",http://www.syopt.co.kr,경상남도
004970,신라교역,KOSPI,,9150,1,220,2.46,8930,9190,8930,7151,65141650,146400000000,16000000,STK,어로 어업,"원양어업(참치,명태,휠레트,연육,명란,새우),어획물 판매/직물 수출",1976-06-30,12월,김호운,http://www.sla.co.kr,서울특별시
035510,신세계 I&C,KOSPI,,8510,1,330,4.03,8070,8550,8070,22026,184197240,146372000000,17200000,STK,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT시스템 개발, 운영 및 유지보수, IT 컨설팅, IT장비솔루션 총판, 아웃소싱, IDC, IT기기 및 휴대폰 유통, 전자상품권",2006-05-18,12월,형태준,http://www.shinsegae-inc.com,서울특별시
322310,오로스테크놀로지,KOSDAQ,벤처기업부,15620,1,280,1.83,15700,16430,15250,136009,2131669350,146305386040,9366542,KSQ,특수 목적용 기계 제조업,반도체 Overlay 계측 장비,2021-02-24,12월,"각자 대표이사 이준우, 최성원",http://www.aurostech.com,경기도
046070,코다코,KOSDAQ,관리종목(소속부없음),10280,0,0,0.0,0,0,0,0,0,146172317160,14219097,KSQ,자동차 신품 부품 제조업,"Oil Pump, Throttle Body",2000-12-26,12월,인귀승,http://www.kodaco.co.kr,충청남도
388050,지투파워,KOSDAQ,중견기업부,7800,1,400,5.41,7300,8000,7300,682809,5245342660,145933608600,18709437,KSQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수·배전반, 태양광발전시스템, 인버터(PCS)",2022-04-01,12월,"김영일, 장철수",http://www.g2p.co.kr,경기도
122990,와이솔,KOSDAQ,우량기업부,5270,1,280,5.61,5000,5330,5000,77272,395721290,145828978910,27671533,KSQ,전자부품 제조업,"SAW Filter, Wafer Chip, Duplexer",2010-09-10,12월,김지호,http://www.wisol.co.kr,경기도
354320,알멕,KOSDAQ,기술성장기업부,22800,1,1350,6.29,21450,23550,21450,30745,697920200,145723486800,6391381,KSQ,1차 비철금속 제조업,알루미늄 압출 제품,2023-06-30,12월,신상호,http://www.almac.co.kr,경상남도
400760,NH올원리츠,KOSPI,,3395,1,40,1.19,3280,3400,3280,18020,60769605,145398191225,42827155,STK,부동산 임대 및 공급업,부동산투자,2021-11-18,12월,소선호,http://nhallonereit.com/,서울특별시
092220,KEC,KOSPI,,724,1,53,7.9,674,731,674,760834,539863573,145352514084,200763141,STK,반도체 제조업,반도체 제조,2006-10-16,12월,이종홍,http://www.kec.co.kr,서울특별시
073490,이노와이어리스,KOSDAQ,우량기업부,19100,1,800,4.37,18300,19160,18300,54157,1022901290,145233458600,7603846,KSQ,통신 및 방송 장비 제조업,통신용 시험 및 계측장비,2005-02-04,12월,곽영수,http://www.innowireless.co.kr,경기도
128820,대성산업,KOSPI,,3210,1,210,7.0,2965,3225,2965,114075,356885820,145205884380,45235478,STK,연료 소매업,"주요소운영,기계판매 등",2010-07-30,12월,"김영대,이은우(공동대표)",http://www.daesung.co.kr,서울특별시
081000,일진다이아,KOSPI,,10220,1,520,5.36,9700,10290,9700,23931,242272600,145154404500,14202975,STK,기타 화학제품 제조업,"공업용 합성다이아몬드 제조,도매,수출입",2004-12-22,12월,이무영,http://www.iljindiamond.co.kr,충청북도
224110,에이텍모빌리티,KOSDAQ,중견기업부,27150,1,100,0.37,27650,32500,24700,2863811,83790241800,144981000000,5340000,KSQ,통신 및 방송 장비 제조업,교통카드단말기,2015-08-25,12월,"신승영, 최성용(각자대표이사)",http://www.atecmobility.com,경기도
003830,대한화섬,KOSPI,,109100,2,-4000,-3.54,113800,113800,109100,531,59040400,144884800000,1328000,STK,화학섬유 제조업,"화학섬유원사(FY,PTY,S.FIBER)제조",1985-12-23,12월,오용근,http://www.daehansf.co.kr,서울특별시
298000,효성화학,KOSPI,,38150,1,4650,13.88,33000,38200,33000,43850,1625040250,144657589650,3791811,STK,기초 화학물질 제조업,-,2018-07-13,12월,이건종,http://www.hyosungchemical.com,서울특별시
007860,서연,KOSPI,,6150,1,370,6.4,5790,6160,5790,76712,463210100,144401040600,23479844,STK,기타 금융업,"자동차부품(승용차내장품-도어트림,헤드라이닝,승용차시트) 제조,도매",1989-09-09,12월,유양석,http://www.seo-yon.com,경기도
078140,대봉엘에스,KOSDAQ,우량기업부,13010,1,760,6.2,12210,13150,12210,93167,1201508390,144236392790,11086579,KSQ,의약품 제조업,"원료의약품,화장품원료",2005-12-23,12월,"박종호, 박진오",http://www.daebongls.co.kr,인천광역시
350520,이지스레지던스리츠,KOSPI,,3910,1,15,0.39,3915,3935,3890,27488,107477665,144146849820,36866202,STK,부동산 임대 및 공급업,"부동산투자, 취득, 매매, 임대",2020-08-05,06월,이승환,http://igisresidencereit.com/,서울특별시
145170,노브랜드,KOSDAQ,중견기업부,16320,1,1300,8.66,14920,16740,14900,387813,6271216360,144102890880,8829834,KSQ,편조의복 제조업,"Knit, Woven 의류",2024-05-23,12월,이상규,http://www.nobland.com,서울특별시
