Symbol,Category,Name,Price,RiseFall,Change,ChangeRate,NAV,EarningRate,Volume,Amount,MarCap
277640,2,TIGER 코스피대형주,12385,5,-30,-0.24,12400.0,-3.4979,416,5,50
454180,4,KOSEF 차이나내수소비TOP CSI,8960,5,-70,-0.78,8987.0,33.6391,41,0,49
457990,2,PLUS 태양광&ESS,8910,5,-70,-0.78,8998.0,-5.6723,9,0,49
321410,7,KODEX 멀티에셋하이인컴(H),9790,3,0,0.0,9764.0,-2.1,0,0,49
450120,2,KOSEF SK그룹대표주,12205,5,-35,-0.29,12253.0,1.1068,14,0,49
373790,4,KOSEF 미국방어배당성장나스닥,15245,3,0,0.0,15292.0,3.0346,2,0,49
402460,2,HANARO Fn K-메타버스MZ,6900,3,0,0.0,6976.0,-0.2891,0,0,48
426410,4,PLUS 미국대체투자Top10,23560,5,-240,-1.01,23529.0,40.3632,336,7,47
301400,1,PLUS 코스닥150,11620,2,35,0.3,11690.0,-6.3839,12,0,46
404540,2,TIGER KRX기후변화솔루션,9250,3,0,0.0,9269.0,-14.4707,0,0,46
291620,3,KOSEF 코스닥150선물인버스,7290,5,-5,-0.07,7292.0,4.5128,3437,25,46
413220,4,SOL 차이나태양광CSI(합성),4580,3,0,0.0,4674.0,29.5615,0,0,46
473380,2,HANARO K-메디테크,8980,3,0,0.0,9063.0,8.1927,0,0,45
390950,6,HANARO 단기채권액티브,108695,3,0,0.0,108703.0,0.7694,0,0,45
466810,2,BNK 2차전지양극재,5570,5,-50,-0.89,5564.0,-14.0016,4,0,45
238670,7,PLUS 스마트베타Quality채권혼합,10890,2,10,0.09,10892.0,0.9276,190,2,44
139290,2,TIGER 200 경기소비재,15470,3,0,0.0,15438.0,0.3567,64,0,43
307520,2,TIGER 지주회사,9625,5,-65,-0.67,9641.0,-3.1097,414,3,43
306520,3,HANARO 200선물인버스,10780,5,-20,-0.19,10799.0,4.7018,100453,1086,43
407160,2,KCGI 테크미디어텔레콤액티브,7805,3,0,0.0,7922.0,-5.4513,0,0,43
486780,3,HANARO 200선물레버리지1.5X,11145,3,0,0.0,11179.0,-6.4625,0,0,42
334690,5,RISE 팔라듐선물(H),4980,5,-160,-3.11,4994.0,-2.002,1908,9,42
157500,2,TIGER 증권,5715,5,-195,-3.3,5711.0,8.2417,468,2,42
252650,1,KODEX 200동일가중,10550,3,0,0.0,10653.0,-2.0428,0,0,42
381570,2,HANARO Fn친환경에너지,6440,5,-80,-1.23,6435.0,-14.0975,463,3,42
407170,2,KCGI 스마트커머스액티브,8250,3,0,0.0,8295.0,1.041,0,0,41
367740,2,HANARO Fn5G산업,11765,3,0,0.0,12013.0,-8.0788,0,0,41
139240,2,TIGER 200 철강소재,9355,5,-25,-0.27,9468.0,29.4864,712,6,41
314700,2,HANARO 농업융복합산업,9135,3,0,0.0,9158.0,-5.091,0,0,41
244660,2,KODEX 퀄리티Plus,8200,3,0,0.0,8277.0,-1.6197,0,0,41
448510,4,HANARO 글로벌신재생에너지MSCI(합성),7325,5,-75,-1.01,7316.0,3.3519,13,0,40
266390,2,KODEX 경기소비재,8010,2,55,0.69,8020.0,-5.2413,4,0,40
244670,2,KODEX 밸류Plus,7875,3,0,0.0,7925.0,-1.7468,0,0,39
252000,1,TIGER 200동일가중,11150,3,0,0.0,11142.0,-1.2838,0,0,39
220130,4,SOL 차이나강소기업CSI500(합성 H),4825,3,0,0.0,4873.0,33.2872,84,0,39
438210,4,PLUS 글로벌AI,15430,5,-95,-0.61,15418.0,36.7841,2168,33,39
429870,7,히어로즈 리츠이지스액티브,6970,3,0,0.0,7075.0,-10.7783,6,0,38
486790,3,HANARO 코스닥150선물레버리지1.5X,10575,3,0,0.0,10661.0,-10.3434,0,0,38
433250,1,UNICORN R&D 액티브,10835,2,35,0.32,10831.0,-5.2216,1,0,38
253240,3,KOSEF 200선물인버스,6040,3,0,0.0,6044.0,4.5887,139,0,36
487750,2,BNK 온디바이스AI,6590,5,-25,-0.38,6653.0,-11.3865,5,0,36
472490,4,HANARO 미국애그테크,11915,3,0,0.0,11834.0,16.4939,0,0,36
147970,2,TIGER 모멘텀,29575,3,0,0.0,29612.0,2.9913,0,0,35
371130,4,ACE 베트남VN30선물블룸버그레버리지(H),11670,2,130,1.13,11421.0,-0.3455,4,0,35
277650,2,TIGER 코스피중형주,13695,3,0,0.0,13772.0,-3.4544,0,0,34
139310,5,TIGER 금속선물(H),5695,3,0,0.0,5724.0,2.5202,18,0,34
411720,4,RISE 글로벌메타버스,16855,5,-25,-0.15,16846.0,26.4419,1,0,34
140570,2,RISE 수출주,11160,5,-110,-0.98,11186.0,0.9856,1,0,33
476000,2,UNICORN 포스트IPO액티브,5945,2,50,0.85,5944.0,-18.4648,1,0,33
469790,2,KOSEF K-테크TOP10,10510,2,50,0.48,10524.0,0.2491,2,0,32
426330,4,KOSEF 미국ETF산업STOXX,15605,3,0,0.0,15581.0,19.7161,10,0,31
304760,1,HANARO KRX300,15325,3,0,0.0,15288.0,-2.2703,0,0,31
280940,5,KODEX 골드선물인버스(H),5465,2,55,1.02,5488.0,-6.4014,155,0,30
266550,2,PLUS 중형주저변동50,11860,2,75,0.64,11874.0,-4.4976,7,0,30
334700,5,RISE 팔라듐선물인버스(H),5870,2,140,2.44,5912.0,-1.8836,462,2,29
391670,1,HK 베스트일레븐액티브,8365,3,0,0.0,8377.0,-9.2241,0,0,29
145670,3,ACE 인버스,5835,3,0,0.0,5812.0,5.1351,6,0,29
427120,2,RISE 플랫폼테마,6935,2,85,1.24,6992.0,26.2672,420,2,29
433860,7,PLUS TDF2040액티브,13035,3,0,0.0,12996.0,7.9503,0,0,27
261060,2,TIGER 코스닥150IT,11145,5,-55,-0.49,11194.0,-7.3232,10,0,27
291630,3,KOSEF 코스닥150선물레버리지,3450,2,10,0.29,3457.0,-13.8924,3502,12,27
098560,2,TIGER 방송통신,6915,2,25,0.36,6917.0,2.423,256,1,26
243890,2,TIGER 200에너지화학레버리지,3450,2,100,2.99,3472.0,-29.1755,1448,4,26
433870,7,PLUS TDF2050액티브,14325,3,0,0.0,14254.0,11.8266,10,0,26
465620,4,ACE 미국빅테크TOP7 Plus인버스(합성),10195,2,150,1.49,10093.0,-22.5819,6,0,25
433850,7,PLUS TDF2030액티브,12550,5,-25,-0.2,12526.0,5.9839,85,1,25
275750,3,RISE 코스닥150선물인버스,4115,5,-15,-0.36,4125.0,4.0302,20030,82,25
476260,2,HANARO 반도체핵심공정주도주,5390,5,-30,-0.55,5407.0,-22.0144,240,1,24
415920,5,PLUS 글로벌희토류&전략자원생산기업,4340,2,5,0.12,4356.0,19.4214,27,0,24
469580,6,RISE KP달러채권액티브,57360,3,0,0.0,57248.0,7.1448,0,0,23
301410,3,PLUS 코스닥150선물인버스,6230,3,0,0.0,6248.0,4.7939,4,0,22
482030,2,KoAct 테크핵심소재공급망액티브,6035,5,-15,-0.25,6029.0,-14.1235,8,0,21
143460,2,ACE 밸류대형,9185,3,0,0.0,9198.0,-4.2232,74,0,18
470310,2,UNICORN 생성형AI강소기업액티브,7225,2,15,0.21,7238.0,-1.368,1,0,18
432850,4,HANARO 글로벌백신치료제MSCI,11175,5,-115,-1.02,11216.0,-6.5398,200,2,17
306530,3,HANARO 코스닥150선물레버리지,6945,5,-20,-0.29,6960.0,-13.6392,758,5,17
412560,2,TIGER BBIG레버리지,2080,2,60,2.97,2066.0,-2.8847,137,0,17
407310,1,HANARO 200 TOP10,7985,3,0,0.0,7966.0,-3.2708,0,0,16
407300,2,HANARO Fn골프테마,5250,3,0,0.0,5319.0,-7.2439,0,0,16
227550,2,TIGER 200 산업재,6510,3,0,0.0,6584.0,-2.7633,0,0,16
429990,7,SOL 한국형글로벌플랫폼&메타버스액티브,16925,3,0,0.0,16945.0,32.0717,0,0,10
427110,2,RISE 창업투자회사,6480,5,-15,-0.23,6543.0,8.7029,3,0,9
